Salaries,Overtime,Other_Salaries,Total_Salary,Retirement,Health/Dental,Other_Benefits,Total_Benefits,Total_Compensation
83986.22,9619.44,12124.99,105730.65,17662.19,13068.8,8482.94,39213.93,144944.58
24343.41,10851.93,4715.04,39910.38,4326.55,2681.1,683.03,7690.68,47601.06
78696.1,40656.33,3229.93,122582.36,15758.85,12966.1,9376.15,38101.1,160683.46
58752.93,2127.03,5856.02,66735.98,12384.2,9802.92,5695.37,27882.49,94618.47
65307.69,6196.14,398.24,71902.07,16818.8,13616.18,5543.93,35978.91,107880.98
61398,4024.77,7617.46,73040.23,13254.21,12918.24,5996.55,32169,105209.23
112889.8,23074.1,18975.42,154939.32,22491.86,15683.42,2528.97,40704.25,195643.57
152445.19,26868.33,28518.38,207831.9,31817.05,16011.78,3517.9,51346.73,259178.63
62601.62,4689.49,6861.24,74152.35,15229.06,11647.91,6087.92,32964.89,107117.24
55043.18,10205.56,1722.94,66971.68,10536.29,8382.68,5523.23,24442.2,91413.88
54272.93,7619.61,6830.82,68723.36,12732.09,11611.36,5614.06,29957.51,98680.87
66475.92,8520,2829.99,77825.91,17140.85,13376.68,5958.87,36476.4,114302.31
72377.21,895.74,7583.96,80856.91,15879.56,7854.74,5653.29,29387.59,110244.5
103296.51,10365.64,13609.53,127271.68,19394.71,13068.8,9040.5,41504.01,168775.69
27730.2,4423.76,1053,33206.96,7426.07,6896.87,2660.9,16983.84,50190.8
63107.89,2474.89,1520,67102.78,12029.35,12537.08,5403.84,29970.27,97073.05
62194.01,271.35,41,62506.36,13959.28,12452.65,5112.68,31524.61,94030.97
113827.04,24381.54,18255.27,156463.85,22601.83,15862.14,2669.27,41133.24,197597.09
60102.06,367.85,648,61117.91,11937.33,12918.24,5359.98,30215.55,91333.46
87073.34,658.42,9266.17,96997.93,17907.55,12512.55,1523.87,31943.97,128941.9
65077.14,12936.44,1726.7,79740.28,19833.23,13032.91,6204.58,39070.72,118811
55577.54,753.85,11452.88,67784.27,10120.74,11570.85,4498.79,26190.38,93974.65
61818,8926.6,3361.02,74105.62,13660.05,13054.94,6071.13,32786.12,106891.74
96318.92,2468.07,9619.71,108406.7,24912.48,12500.56,1837.55,39250.59,147657.29
85328.7,42280.39,8669.02,136278.11,18328.71,13004.73,2553.67,33887.11,170165.22
132613.6,2257.45,13421.39,148292.44,28453.34,13004.73,-1431.52,40026.55,188318.99
96041.98,2210.25,25642.15,123894.38,21726.46,11069.86,6484.89,39281.21,163175.59
56758.02,13898.8,3051.81,73708.63,10545.5,12801.79,6094.3,29441.59,103150.22
63512.25,494.73,7566.12,71573.1,12268.56,12863.33,5359.76,30491.65,102064.75
137982.03,8790.76,21460.64,168233.43,24581.69,12801.79,2736.68,40120.16,208353.59
64361.52,104.15,13958.79,78424.46,13917.9,13068.8,6135.58,33122.28,111546.74
78380.11,4281.99,2537.15,85199.25,17156.26,12512.54,6931.52,36600.32,121799.57
59516.62,12324.85,1708.08,73549.55,12342.73,11829.51,5783.39,29955.63,103505.18
88307.85,13079.22,570.3,101957.37,16184.75,12777.15,8473.43,37435.33,139392.7
54352.83,103.85,6571.13,61027.81,11505.13,12912.26,5014.31,29431.7,90459.51
49152.06,2022.99,604.65,51779.7,11319.31,12053.8,4288.96,27662.07,79441.77
68359.34,19095.33,9059.57,96514.24,14509.08,12912.27,7850.79,35272.14,131786.38
72048.4,256.95,64,72369.35,15847.72,10494.16,5450.18,31792.06,104161.41
84935.74,8077.46,6619.41,99632.61,15865.33,12969.04,1669.17,30503.54,130136.15
118898.17,7825.9,8252.81,134976.88,24969.7,13054.94,2146.82,40171.46,175148.34
57225.82,10328.23,30,67584.05,12865.51,9448.51,5584.36,27898.38,95482.43
64680,1006.6,11053.31,76739.91,15235.12,9557.31,6067.79,30860.22,107600.13
54210.33,3149.07,8407.09,65766.49,10838.82,12502.06,5452.14,28793.02,94559.51
68352.02,14887.14,8647.11,91886.27,22104.69,13875.57,7194.55,43174.81,135061.08
79096.04,230.26,984,80310.3,17502.27,13054.94,6386.36,36943.57,117253.87
162234.28,2011.5,8362.84,172608.62,28779.14,12969.05,2959.12,44707.31,217315.93
35563.01,1018.95,4815.5,41397.46,9594.54,8535.92,3319.98,21450.44,62847.9
97279.4,4246.53,7507.45,109033.38,20598.37,12918.24,9121.85,42638.46,151671.84
65934.61,11376.73,2248.95,79560.29,14057.29,12512.55,6516.49,33086.33,112646.62
120347.55,3888.89,11672.11,135908.55,23759.61,12370.74,2260.14,38390.49,174299.04
50548.32,10465.21,2595.62,63609.15,9423.72,8360.36,4913.8,22697.88,86307.03
58450.8,9756.21,3760.1,71967.11,13513.2,12404.77,5747.12,31665.09,103632.2
117827.24,25827.55,4621.15,148275.94,25753.4,12457.14,2662.55,40873.09,189149.03
120470.69,9576.5,8007.22,138054.41,21909.66,12758.7,2337.22,37005.58,175059.99
49931.86,41.84,5964.39,55938.09,11703,11742.07,4603.09,28048.16,83986.25
41900.99,2732.93,4839.23,49473.15,11112.76,13054.94,3957.85,28125.55,77598.7
130550.26,111.69,19584.71,150246.66,31892.94,12647.37,4665.33,49205.64,199452.3
65935.4,18549.73,10077.15,94562.28,15493.18,12479.94,7698.88,35672,130234.28
97175.41,5888.88,271.37,103335.66,20775.68,12512.52,8014.3,41302.5,144638.16
132119.9,15394.78,21413.77,168928.45,30060.49,15196.12,2791.11,48047.72,216976.17
107535.58,513.88,24544.78,132594.24,23588.75,11351.13,5531.46,40471.34,173065.58
91927,58790.2,13073.37,163790.57,19485.14,12918.25,10070.87,42474.26,206264.83
38771.9,10309.12,1528.85,50609.87,10771.82,7855.08,3723.48,22350.38,72960.25
95957.6,58290.14,21304.64,175552.38,27580.07,12452.67,2931.03,42963.77,218516.15
58180.23,7295.25,1380.01,66855.49,16189.91,13251.96,5132.88,34574.75,101430.24
92259.05,3235.49,4433.71,99928.25,17921.29,12918.25,3846.96,34686.5,134614.75
89826.08,1815.08,4542.51,96183.67,17561.98,13068.81,1610.84,32241.63,128425.3
95484.85,13682.24,15796.14,124963.23,21773.32,12592.61,9489.08,43855.01,168818.24
55507.05,196.47,9477.81,65181.33,11548.31,12071.72,5186.5,28806.53,93987.86
107250.8,8263.5,4297.8,119812.1,24056.38,12548.45,9315.22,45920.05,165732.15
53087.3,398.03,3801.94,57287.27,9456.2,4800.67,953.33,15210.2,72497.47
67446.44,11988.46,8503.81,87938.71,20790.73,13286.46,6656.24,40733.43,128672.14
49485.88,4684.27,2497.79,56667.94,13305.68,10317.44,4269.42,27892.54,84560.48
75756.4,9596.1,6436.47,91788.97,17758.65,13054.94,7518.07,38331.66,130120.63
129404.33,6875.44,11699.38,147979.15,29416.67,15515.29,2437.54,47369.5,195348.65
64024.81,370.8,2163.2,66558.81,16635.67,12752.56,5566.06,34954.29,101513.1
53840.41,353.53,628.44,54822.38,11612.75,12512.55,4519.4,28644.7,83467.08
41899.51,1210.88,4661.71,47772.1,8277.86,9350.12,3628.84,21256.82,69028.92
51198.38,1518.16,7395.22,60111.76,11853.9,11942.12,4626.57,28422.59,88534.35
61693.93,13499.69,1694.78,76888.4,13318.18,5567.77,1302.99,20188.94,97077.34
100310.76,1627.72,16442.25,118380.73,21702.01,12162.87,1521.4,35386.28,153767.01
97760.04,12906.18,9293.26,119959.48,26039.27,12424.51,1987.38,40451.16,160410.64
50107.32,1059.97,835.01,52002.3,13134.01,11931.81,3922.59,28988.41,80990.71
86184.11,9195.87,10193.12,105573.1,20213.1,12680.32,8403.16,41296.58,146869.68
81927.75,7212.48,2116.97,91257.2,15031.89,13056.34,4071.3,32159.53,123416.73
68175.86,29584.76,4490.4,102251.02,19606.28,13812.24,7791.02,41209.54,143460.56
72992.71,11456.82,1720,86169.53,16769.13,12021.61,6719.3,35510.04,121679.57
59060.91,19754.28,3359.5,82174.69,18241.1,12512.48,6440.05,37193.63,119368.32
58009.03,2592.15,624,61225.18,12813.95,13054.94,5048.7,30917.59,92142.77
41605.45,4097.07,2819.71,48522.23,7815.48,11886.33,3822.89,23524.7,72046.93
49888.5,61.55,2583.37,52533.42,9467.81,5256.52,4220.53,18944.86,71478.28
66559.32,4491.39,780.9,71831.61,19320.99,13511.63,5515.33,38347.95,110179.56
155174.48,20298.48,25370.34,200843.3,33952.28,15788.97,3303.8,53045.05,253888.35
65825.47,27966.32,309.11,94100.9,16926.04,13724.08,7405.52,38055.64,132156.54
112685.47,36542.53,25030.05,174258.05,22330.91,12424.5,2907.97,37663.38,211921.43
41923.11,6055.38,1702.25,49680.74,11337.08,8493.5,3900.42,23731,73411.74
44284.42,5975.54,1505.79,51765.75,10762.08,12564.71,3934.95,27261.74,79027.49
67428.49,3591.58,1961.92,72981.99,18744.6,13717.62,5269.79,37732.01,110714
81503.33,16167.72,12124.1,109795.15,19207.15,12512.55,8780.64,40500.34,150295.49
23418.72,2042.6,233.06,25694.38,5870.37,8771.19,2123.95,16765.51,42459.89
61137.6,7341.04,9218.74,77697.38,14897.71,12512.53,6117.99,33528.23,111225.61
39356,1115.85,457.75,40929.6,11793.11,7895.51,2888.12,22576.74,63506.34
99919.69,2688.47,7971.17,110579.33,27166.92,12969.04,1784.77,41920.73,152500.06
76804,18765.38,15701.38,111270.76,15744.49,12801.79,8356.19,36902.47,148173.23
56342.04,1049.62,7492.4,64884.06,12979.5,6212.25,5178.76,24370.51,89254.57
85254,776.19,6400.3,92430.49,16690.26,12801.78,7474.15,36966.19,129396.68
99736.02,30372.89,7429.16,137538.07,23091.73,13054.94,9937.72,46084.39,183622.46
111023.43,2013.53,6661.4,119698.36,27867.8,13068.8,2009.28,42945.88,162644.24
52814.4,1675.12,1942.85,56432.37,13851.45,13054.93,4442.79,31349.17,87781.54
72965.19,731.46,337.16,74033.81,15022.07,12424.5,5644.37,33090.94,107124.75
116200.03,5466.16,5935.58,127601.77,24819.43,13054.94,9774.46,47648.83,175250.6
40496.91,1140.48,5605.07,47242.46,4797.41,10967.92,3776.64,19541.97,66784.43
59489.12,8775.49,2097.05,70361.66,12306.97,12424.5,5299.72,30031.19,100392.85
63484.2,8520.12,6748.25,78752.57,12740.69,13018.93,6340.38,32100,110852.57
105742.01,1103.16,5288.31,112133.48,19663.52,12801.79,9100.83,41566.14,153699.62
106132.04,37989.58,9365.19,153486.81,20400.76,12801.8,9619.3,42821.86,196308.67
80669.62,2.1,4016.46,84688.18,16581.51,12718.88,779.48,30079.87,114768.05
95652.49,1779.29,9154.98,106586.76,24650.67,12413.39,1491.02,38555.08,145141.84
54616.08,27523.9,8778.14,90918.12,13489.35,11716.49,7415.47,32621.31,123539.43
65142.89,9925.02,2117.8,77185.71,12902.36,11433.54,6340.96,30676.86,107862.57
68575.12,3146.84,3357.22,75079.18,19727.06,13512.9,5736.41,38976.37,114055.55
99719.33,729.29,2180,102628.62,22856.05,12500.56,7968.61,43325.22,145953.84
27476.2,7207.03,825.23,35508.46,5073.85,4628.34,2777.33,12479.52,47987.98
70114.85,6499.96,1951.73,78566.54,17357.33,14070.98,6012.74,37441.05,116007.59
48347.93,7184.27,4551.44,60083.64,5788.79,12748.86,4882.48,23420.13,83503.77
61735,10012,624,72371,12852.62,12424.5,5961.26,31238.38,103609.38
51585.55,12097.01,3499.79,67182.35,10306.46,6025.92,5538.93,21871.31,89053.66
96207.98,4107.57,11893.97,112209.52,22584.64,12481.38,9192.93,44258.95,156468.47
38282.1,5221.75,1717.1,45220.95,10886.77,9912.88,3472.6,24272.25,69493.2
62586.24,16414.92,292.5,79293.66,18041.79,12705.09,5746.36,36493.24,115786.9
40762.8,3941.35,1865.88,46570.03,7933.19,8429.86,3602.08,19965.13,66535.16
23392.83,5848.2,1160.19,30401.22,4353.41,3591.43,2430.3,10375.14,40776.36
37445.99,2028.85,17054.4,56529.24,8083.28,3514.79,892.41,12490.48,69019.72
63962.59,138.6,5597.9,69699.09,12187.38,11609.79,5696.84,29494.01,99193.1
91978.6,50524.69,5854.28,148357.57,18625.85,12918.25,9864.47,41408.57,189766.14
109081.46,1743.63,23862.45,134687.54,22882.25,10863.82,7761.05,41507.12,176194.66
66846.08,848.87,624,68318.95,12286.3,12801.8,5384.19,30472.29,98791.24
66580,10681.82,1280.66,78542.48,13722.34,12424.5,5946.76,32093.6,110636.08
54797.02,1140,702.47,56639.49,10106.48,11715.47,4763.1,26585.05,83224.54
111826.57,11944.61,18445.33,142216.51,22327.38,15535.71,2416.66,40279.75,182496.26
67089.82,14590.66,5334.84,87015.32,20786.36,13619.32,6819.11,41224.79,128240.11
77475.71,11750.49,1773.25,90999.45,14541.89,13068.8,7432.06,35042.75,126042.2
85154.01,5798.47,16477.24,107429.72,18867.48,12918.24,8623.97,40409.69,147839.41
43037.61,2613.97,2786.64,48438.22,2818.5,9647.15,3801.03,16266.68,64704.9
68385.18,9174.99,1862.14,79422.31,16919.96,13725.86,5979.23,36625.05,116047.36
64988.83,23061.45,1476.53,89526.81,17011.1,13549.7,7030.64,37591.44,127118.25
49291.4,1018.62,6529.26,56839.28,12520.58,9770.55,4635.97,26927.1,83766.38
59809.2,589.41,11695.04,72093.65,14708.5,12512.55,5675.45,32896.5,104990.15
66203.93,23044.71,613.07,89861.71,19517.86,14028.73,6893.7,40440.29,130302
79450.01,714.13,550,80714.14,14568.04,12801.79,6752.29,34122.12,114836.26
96145.61,2550.74,3240.79,101937.14,24159.53,12223.38,1687.73,38070.64,140007.78
131535.67,34739.58,16441.92,182717.17,26118.12,15862.14,3085.56,45065.82,227782.99
74398.5,277,60,74735.5,14635.67,12918.24,6122.51,33676.42,108411.92
47663,11360.05,2994.55,62017.6,12056.46,13054.94,4723.35,29834.75,91852.35
120777.95,125.73,22304.14,143207.82,33285.46,11839.83,10285.49,55410.78,198618.6
63409.8,37751.36,1848,103009.16,14059.26,8601.57,8085.74,30746.57,133755.73
59458,7036.46,1603.79,68098.25,13345.41,13054.94,5489.26,31889.61,99987.86
40985.47,966.69,41.62,41993.78,1763.24,10666.09,3282.48,15711.81,57705.59
69024.01,23.6,5175.73,74223.34,14233.44,8033.81,1208.53,23475.78,97699.12
112703.73,47741.69,19196.76,179642.18,25870.99,15245.17,2871.44,43987.6,223629.78
100595.58,27695.42,10687.91,138978.91,27261.48,13057.89,2320.69,42640.06,181618.97
98708.67,1622.48,5313.76,105644.91,20513.31,12424.51,1126.08,34063.9,139708.81
29329.31,59.04,207.99,29596.34,7035.73,5953.88,2280.33,15269.94,44866.28
113827.04,48706.25,22591.05,185124.34,22797.07,15862.14,3163.41,41822.62,226946.96
109147.94,15244.38,5506.68,129899,20861.66,13118.69,10352.85,44333.2,174232.2
131830.49,10604.16,10179.68,152614.33,24010.74,13068.8,10624.98,47704.52,200318.85
153162.01,1074.75,293.85,154530.61,32777.94,13054.94,10122.14,55955.02,210485.63
77071.04,15123.39,2184,94378.43,16333.45,12424.5,7509.88,36267.83,130646.26
130499,2331.42,17302.29,150132.71,30156.48,13054.94,2404.53,45615.95,195748.66
44831.74,1248.18,1949.41,48029.33,12267.47,9082.78,3773.53,25123.78,73153.11
93426.84,2687.26,6905.15,103019.25,21818.37,12542.46,8404.27,42765.1,145784.35
129725.56,20423.05,16215.88,166364.49,30431.74,15816.57,2783.53,49031.84,215396.33
97521.86,35347.53,12200.1,145069.49,22146.84,15967.2,2519.37,40633.41,185702.9
68910.73,25535.71,1416.48,95862.92,19001.14,14073.83,7392.35,40467.32,136330.24
66773.1,6487.14,7018.78,80279.02,13260.01,13018.93,6182.29,32461.23,112740.25
61723.8,4122.15,9809.5,75655.45,12207.22,11148.7,6316.87,29672.79,105328.24
40860.12,334.83,1146.58,42341.53,8021.71,8802.17,3466.28,20290.16,62631.69
31547.35,1540.44,250,33337.79,5870.97,5915.26,2651.5,14437.73,47775.52
56129.1,21.35,1485.2,57635.65,10721.99,13068.8,4778.89,28569.68,86205.33
120498.24,3230.22,8932.13,132660.59,21786.21,13012.68,2219.2,37018.09,169678.68
14407.6,455.74,356.98,15220.32,3426.87,4525.13,1175.97,9127.97,24348.29
34324.27,176.1,1069.8,35570.17,7560.24,9048.22,3053.44,19661.9,55232.07
149108.6,37813.23,14545.21,201467.04,34177.13,14611.49,3298.42,52087.04,253554.08
32932.88,6123.55,1136.37,40192.8,9518.6,10434.9,3036.93,22990.43,63183.23
32440.13,12541.23,2878.27,47859.63,7470.9,6653.31,3967.24,18091.45,65951.08
52893.2,13159.3,11189.24,77241.74,13401.8,8070.28,6283.57,27755.65,104997.39
20117.46,1157.21,767.99,22042.66,5810.43,6381.22,1669.51,13861.16,35903.82
78474.68,13077.92,5385.06,96937.66,15017.59,13043.87,7641.71,35703.17,132640.83
118440.77,27011.11,6920.95,152372.83,24233.12,12416.67,2438.89,39088.68,191461.51
98713.35,16219.5,6796.72,121729.57,20257.48,9025.68,2037.12,31320.28,153049.85
54014.2,4254.62,6519.65,64788.47,14645.05,13054.94,4963.44,32663.43,97451.9
13930.69,1197.63,351.15,15479.47,4028.69,4655.16,1194.77,9878.62,25358.09
50455.13,1968.24,3697.26,56120.63,9752.69,10874.05,4351.38,24978.12,81098.75
67388.52,42515.08,4254.9,114158.5,20935.48,14279.73,8765.93,43981.14,158139.64
70526.22,1001.2,2774.5,74301.92,14553.73,11373.8,6159.5,32087.03,106388.95
97243.81,32733.01,16879.82,146856.64,27768.44,12357.3,2437.57,42563.31,189419.95
56751.25,10320.06,3563.52,70634.83,10672.08,12800.25,5851.48,29323.81,99958.64
45536.8,19028.86,3473.44,68039.1,11095.3,12400.61,5419.94,28915.85,96954.95
63703.3,6262.12,125,70090.42,13581.59,12512.55,5757.67,31851.81,101942.23
82678.2,457.05,5499.15,88634.4,16705.02,12918.25,6805.41,36428.68,125063.08
116584,11551.61,21573.04,149708.65,24486.99,13054.94,2488.09,40030.02,189738.67
47175.21,1010.1,3253.41,51438.72,6841.46,12500.55,3573.79,22915.8,74354.52
151837.57,55738.91,10373,217949.48,32236.32,12808.83,3715.75,48760.9,266710.38
87266.79,16155.68,5656,109078.47,18719.45,11665.89,8810.43,39195.77,148274.24
90676.98,1121.09,9259.88,101057.95,19567.61,12729.23,1701.77,33998.61,135056.56
147555.09,3729.71,12976.02,164260.82,29839.5,12512.55,2717.75,45069.8,209330.62
123471.16,9165.53,31919.82,164556.51,24854.36,12918.24,411.24,38183.84,202740.35
107625.05,38179.23,11271.15,157075.43,25762.96,15374.24,2574.04,43711.24,200786.67
20808.55,19065.8,2554.87,42429.22,3757.61,5961.37,3346.39,13065.37,55494.59
121154.26,53207.53,9043.51,183405.3,21601.27,12771.02,3053.66,37425.95,220831.25
68614.84,15790.02,1779.63,86184.49,19003.33,13901.17,6522.67,39427.17,125611.66
73907.96,4826.59,2398.42,81132.97,15772.09,8033.81,1377.42,25183.32,106316.29
31388,5128.56,2045.05,38561.61,6783.21,3345.06,640.21,10768.48,49330.09
69509.1,21395.62,4916.2,95820.92,15731.39,12500.56,7816.56,36048.51,131869.43
115556.41,20093.97,16818.93,152469.31,21064.32,13068.8,10587.19,44720.31,197189.62
65721.85,6248.97,4457.57,76428.39,17966.01,13702.53,5904.34,37572.88,114001.27
102680.42,31220.32,3041.04,136941.78,20658.63,12918.25,9714.14,43291.02,180232.8
148149.17,18222.89,17590.08,183962.14,26815.91,12956.57,3134.45,42906.93,226869.07
56628.02,68.81,5423.45,62120.28,11233.72,12801.79,5173.51,29209.02,91329.3
63210.82,1019.87,6392.67,70623.36,15188.64,12500.67,5460.45,33149.76,103773.12
36075.6,1694.06,4582.05,42351.71,8163.56,7224.5,3442.29,18830.35,61182.06
45898.92,641.26,660,47200.18,8664.61,10601.19,3825.22,23091.02,70291.2
72002.6,4028.6,4606,80637.2,15484.53,12512.55,6596.83,34593.91,115231.11
68088.11,2434.98,19666.08,90189.17,13815.16,6219.9,1500.13,21535.19,111724.36
134903.68,3401.58,11742.81,150048.07,25301.53,11537.46,9919.93,46758.92,196806.99
132196.5,28866,15882.22,176944.72,30024.29,15388.99,2847.92,48261.2,225205.92
66111.3,208.03,7066.3,73385.63,12836.83,12851.02,6093.36,31781.21,105166.84
74819.04,1043.49,14431.83,90294.36,19459.93,7568.1,5728.72,32756.75,123051.11
94848,40138.16,4451.55,139437.71,17584.21,12801.79,9314.17,39700.17,179137.88
75128.02,1950.54,927.32,78005.88,16991.64,12500.56,5976.5,35468.7,113474.58
91558.77,8509.7,11522.17,111590.64,20183.27,12851.02,1882.01,34916.3,146506.94
137982.09,5908.18,10725.2,154615.47,28955.45,13054.94,2574,44584.39,199199.86
86679.02,1192.56,8331.43,96203.01,20060.78,13054.94,7990.18,41105.9,137308.91
112167.28,44109.53,9290.53,165567.34,20789.91,15583.04,2888.37,39261.32,204828.66
73300.74,836.91,7825.03,81962.68,16721.09,12505.05,6606.92,35833.06,117795.74
55064.7,8380.69,1681.98,65127.37,14206.68,12452.66,5233.36,31892.7,97020.07
64655.28,25104.3,4312.37,94071.95,18681.29,13098.99,7144.87,38925.15,132997.1
63935.61,7030.7,3587.29,74553.6,19373.67,12979.02,5840.6,38193.29,112746.89
76430.92,3349.34,1004.75,80785.01,14101.03,12752.52,6551.15,33404.7,114189.71
110502.81,1088.73,600,112191.54,20677.44,13068.82,8950.92,42697.18,154888.72
72407.75,12258.99,769.51,85436.25,15064.37,10542.84,6912.04,32519.25,117955.5
71545.05,2173.77,624,74342.82,15772.14,13054.94,5887.9,34714.98,109057.8
39237.02,202.95,13509.71,52949.68,7145.02,6937.58,4162.09,18244.69,71194.37
148121.09,8392.94,20743.92,177257.95,35207.25,15816.57,2845.65,53869.47,231127.42
82783.85,1189.62,14613.83,98587.3,19850.31,12062.8,8086.67,39999.78,138587.08
94491,8717.07,360,103568.07,20730.5,13054.94,8252.65,42038.09,145606.16
50419.5,279.56,20.75,50719.81,11171.16,8347.62,3962.25,23481.03,74200.84
32189.81,3735.57,736.37,36661.75,8954.45,9333.53,2815.41,21103.39,57765.14
117045,1996.81,16497.97,135539.78,24759.97,12918.24,2289.56,39967.77,175507.55
74526.81,18681.78,5666.3,98874.89,17061.86,12452.66,8050.89,37565.41,136440.3
110519.42,22444.75,12687.71,145651.88,25234.24,13004.73,9980.53,48219.5,193871.38
62475.25,3696.69,1953.6,68125.54,14451.38,9204.79,5254.74,28910.91,97036.45
69032.3,50229.09,6029.71,125291.1,21546.4,14013.63,8559.14,44119.17,169410.27
116584.01,5424.6,8109.29,130117.9,25194.8,12452.63,2196.87,39844.3,169962.2
47655,2371.42,4142.02,54168.44,11041.06,12918.24,4447.1,28406.4,82574.84
48675.2,15403.88,7443.19,71522.27,13412.79,12416.65,5471.83,31301.27,102823.54
71180.81,15506.54,5124.78,91812.13,15331.37,9079.45,1529.16,25939.98,117752.11
157816.72,134.78,2674.1,160625.6,32533.89,11492.9,10451.05,54477.84,215103.44
35904.76,64.23,485.16,36454.15,7727.62,6813.59,2792.31,17333.52,53787.67
